,instance,time_seconds_mean,total_cost_mean,time_seconds_min,total_cost_min
44,45,82.2242875,0.9792453227931489,55.0211,0.978666516092603
45,46,78.94185,0.8591111111111112,66.5282,0.8591111111111112
46,47,82.33183333333334,0.9742923664200259,60.786,0.9736433637284702
47,48,71.15017777777777,0.5300973113054746,48.6093,0.5071500874635568
48,49,72.38883333333334,0.9705312169312168,52.4495,0.9704609523809524
49,50,73.73295555555555,0.6990670194003528,52.6927,0.6504285714285715
50,51,82.43594444444444,0.970530612244898,64.9764,0.970530612244898
51,52,70.8578875,0.9146666666666666,49.3915,0.9146666666666666
52,53,71.8319888888889,0.8928253968253969,46.3994,0.8928253968253969
53,54,59.023675,0.9587301587301588,42.24,0.9587301587301588
54,55,75.493675,0.9848046647230321,56.5097,0.9846763848396501
55,56,63.0127375,0.8688888888888889,39.5202,0.8688888888888889
56,57,57.56497777777778,0.636100176366843,44.7067,0.636
57,58,75.936425,0.8654787878787878,49.575,0.8654787878787878
58,59,56.658722222222224,0.8942786596119929,37.1835,0.8938968253968254
59,60,54.036275,0.8289305194805194,42.1943,0.8096155844155845
60,61,114.166225,0.9607959183673469,99.3118,0.9605714285714285
61,62,163.43525,0.9727328728661275,127.7,0.9725348607367476
62,63,113.876225,0.837787999037999,78.0863,0.8185671957671957
63,64,127.75724444444444,0.967720378387045,83.7214,0.9676154401154401
64,65,181.700125,0.6838796768707484,150.551,0.6763130871396178
65,66,206.80825,0.9842539682539683,148.375,0.9842539682539683
66,67,142.6635,0.6945555555555556,105.204,0.6916825396825397
67,68,200.34125,0.9828908216619981,154.318,0.9828693930905695
68,69,138.10148750000002,0.863277912087912,94.8659,0.8458933333333334
69,70,169.56355555555555,0.7946299063899064,130.145,0.7911953113553114
70,71,122.47868749999999,0.9635873015873015,97.679,0.9635873015873015
71,72,112.8366375,0.9618730158730159,93.7111,0.9618730158730159
72,73,130.63908750000002,0.5333531746031746,93.3177,0.5332063492063492
73,74,164.93144444444442,0.9763694885361551,113.74,0.9762261904761905
74,75,96.401675,0.9405329598506069,72.339,0.9405329598506069
75,76,127.058875,0.9736825396825397,100.97,0.9736825396825397
76,77,118.13137499999999,0.9149285714285714,100.597,0.9136190476190477
77,78,129.5199,0.3910595238095238,86.1252,0.39095238095238094
78,79,127.7324625,0.9760715160349854,83.2487,0.9760545772594752
79,80,118.059325,0.5471871708683473,81.0826,0.5387874509803922
80,81,349.94944444444445,0.5478589065255731,284.353,0.5445968253968254
81,82,263.84387499999997,0.8995063492063492,224.827,0.8990476190476191
82,83,445.923,0.8073730158730159,328.001,0.8046603174603174
83,84,476.457375,0.9787708480493647,379.974,0.97862613567166
84,85,470.24350000000004,0.7729063492063493,360.134,0.7596190476190476
85,86,381.41822222222225,0.9738991181657849,288.25,0.9738285714285714
86,87,266.955625,0.8638015873015873,232.406,0.8570031746031747
87,88,286.249625,0.8613321497651285,224.253,0.8536000736851801
88,89,326.8615,0.9587809523809524,249.756,0.9587809523809524
89,90,314.5405,0.9681034883286648,272.075,0.9678320821661998
90,91,282.19525,0.9610888888888889,216.351,0.9609777777777778
91,92,244.999375,0.8828217391304348,196.221,0.8803595476986781
92,93,298.011625,0.7994444444444444,224.223,0.796952380952381
93,94,317.8145,0.4494790476190476,259.669,0.439137306122449
94,95,379.363,0.9667016386428785,310.358,0.9665711034099175
95,96,357.166375,0.9740888888888889,280.8,0.9739936507936507
96,97,324.468875,0.43244285714285713,262.324,0.4261714285714286
97,98,253.034625,0.9620960146520147,207.909,0.9617235457875458
98,99,346.9915,0.9760967619047619,287.899,0.9758765714285714
99,100,282.844625,0.8529730158730159,246.219,0.8509714285714286
100,101,611.06025,0.7711222222222223,501.464,0.7680063492063492
101,102,572.79975,0.9587270345175107,495.642,0.9586103300579492
102,103,889.3016250000001,0.8590669299719887,722.267,0.8499049859943978
103,104,713.2256666666667,0.4777509700176367,500.817,0.474584126984127
104,105,922.245625,0.9743777777777778,763.056,0.9743396825396825
105,106,711.22525,0.966268253968254,523.193,0.9661904761904762
106,107,870.9433333333333,0.980354455026455,658.303,0.9802552380952381
107,108,662.1973333333333,0.6824705467372134,491.067,0.6782603174603175
108,109,589.9484444444445,0.7930708994708995,430.322,0.789295238095238
109,110,720.7355555555555,0.9751086193471098,583.781,0.9750050673854448
110,111,802.287875,0.9777713818860878,617.947,0.9775977591036414
111,112,564.30575,0.3988404761904762,486.578,0.3938285714285714
112,113,528.4176666666667,0.9606476190476191,394.113,0.9605650793650794
113,114,633.501625,0.31951398692810457,521.565,0.3131643697478992
114,115,811.7525,0.9728619047619048,684.213,0.9728
115,116,498.013625,0.798304761904762,443.374,0.7905396825396825
116,117,768.152125,0.9251119047619047,636.354,0.9235174603174603
117,118,548.512625,0.9610603174603175,458.862,0.9610031746031746
118,119,691.2754444444445,0.8510744268077601,530.058,0.8478603174603174
119,120,568.36325,0.9615017647058823,450.388,0.9614777068160597
