,instance,time_seconds_mean,total_cost_mean,time_seconds_min,total_cost_min
53,54,64.00241,0.17826534110387385,39.3023,0.17826534110387385
54,55,80.06627,0.7939432166412338,61.5989,0.7894460784236991
55,56,55.70817999999999,0.3100517725682269,35.4,0.3100517725682269
56,57,69.7391,0.5482050799465445,56.165,0.5458550500329628
57,58,81.43959,0.6367533374950289,63.8328,0.6367533374950289
58,59,54.78841,0.4371307554219925,37.2347,0.4361157646697787
59,60,61.088930000000005,0.6577565095272615,41.3045,0.6498029863859452
60,61,103.98704000000001,0.2475101087958005,68.4863,0.23595890397040253
61,62,150.1144,0.4687152474227636,109.035,0.4635204308830469
62,63,100.93601,0.18897525334177404,72.702,0.17881178558624986
63,64,109.95463,0.40043567716085315,84.1413,0.379710818407126
64,65,174.15349999999998,0.650955985022605,133.453,0.6433263403343437
65,66,160.169,0.7094346827087915,128.023,0.7062878290226292
66,67,103.14998,0.21086626561754612,67.9178,0.21086626561754612
67,68,236.3236,0.7466048226162187,162.685,0.7466048221489184
68,69,125.58794,0.453467060979133,84.9291,0.4438394669596935
69,70,141.2602,0.7370352240400242,109.695,0.7331170760715553
70,71,108.04554,0.2929315160014257,68.328,0.2929315160014257
71,72,92.76781,0.24118133370774544,70.8246,0.24118133370774542
72,73,142.7694,0.5944264123326791,103.493,0.5819877607552617
73,74,149.2048,0.6386161437859392,125.346,0.6311977464155528
74,75,86.47806,0.16584322435294485,60.6004,0.16584322435294485
75,76,116.30929,0.47718308958067224,75.5651,0.4771830895806723
76,77,92.29447,0.2436076018844154,59.932,0.2397089661568513
77,78,89.29611,0.25558096692079413,66.6461,0.2476443344624429
78,79,124.35150000000002,0.5906478441330308,100.795,0.5897789981282802
79,80,92.26590999999999,0.2764301933524587,59.1292,0.27642980509927667
80,81,285.11,0.1588053053759441,219.438,0.15551769043322258
81,82,277.07399999999996,0.08386069720782681,238.05,0.07800895846660177
82,83,425.9924,0.6137284244589433,325.282,0.610960218916518
83,84,392.2733,0.6274044463771314,312.139,0.6241955965417146
84,85,415.68140000000005,0.5934797099826599,330.562,0.5840718103445288
85,86,368.3922,0.5958628180639819,292.127,0.5872433444093204
86,87,257.9126,0.29862151500902034,184.436,0.2870677334490351
87,88,242.24259999999998,0.19685362683786567,187.145,0.19099259202566315
88,89,288.1132,0.17841800194989282,244.951,0.17841800194989282
89,90,319.2733,0.4053705304616796,255.097,0.39633490958443995
90,91,239.3355,0.23442720386628974,172.149,0.22806755582998214
91,92,211.16289999999998,0.08224752299837094,153.381,0.07433226110858725
92,93,226.5582,0.1521241695958024,184.308,0.14509191889382483
93,94,335.11710000000005,0.5888101910028636,238.805,0.5820173990643605
94,95,343.48359999999997,0.624023655834379,253.918,0.620500825525956
95,96,310.9519,0.5946814041516769,239.704,0.5847676247303043
96,97,228.12669999999997,0.23219075761668959,170.036,0.22362188358600846
97,98,210.0663,0.23360759076955695,165.214,0.2283116166382629
98,99,316.5086,0.6232532578897123,279.886,0.6146504111134867
99,100,235.8295,0.24953697430295932,175.674,0.2419211427408752
100,101,564.8787,0.19305155168831017,422.437,0.19118210596289015
101,102,515.5121999999999,0.15543328917633284,434.486,0.1538547158361633
102,103,776.1863000000001,0.5765664795661001,594.32,0.5738846691021635
103,104,526.8763,0.22365992502540494,414.678,0.22143072502880878
104,105,837.031,0.5589756810753295,619.657,0.5555149738649786
105,106,523.4402,0.37353964116151983,416.247,0.3710267089548601
106,107,905.9324,0.6133028274307498,692.302,0.6071285029979672
107,108,572.3296,0.4210472045308868,456.224,0.41398507600412077
108,109,533.568,0.17525547071715433,412.408,0.1729576980019878
109,110,765.1412,0.5706598021251492,541.623,0.5688407900383433
110,111,753.2146,0.5416820796691105,533.361,0.5382854959931508
111,112,378.76329999999996,0.061852617436179834,312.699,0.06032497302181633
112,113,475.3665,0.22009912181057847,412.246,0.21739064003202424
113,114,595.2036,0.6037042965836298,473.374,0.5970011746231904
114,115,710.1003000000001,0.5548329174414394,565.169,0.5524163058609166
115,116,425.92240000000004,0.12064595412092746,334.559,0.11866676173560434
116,117,721.5357,0.6030361677967704,546.908,0.5999062486112724
117,118,496.53270000000003,0.2642506619986797,421.786,0.26124062632121586
118,119,662.5592,0.6137972646259977,495.828,0.6109731363299913
119,120,457.66589999999997,0.22812023167689804,349.647,0.22662232635465965
